product_id,week_start,forecast_qty
1015,2025-03-24,7.8798705091670795
1015,2025-03-31,9.71087076221543
1015,2025-04-07,10.099582036929064
1015,2025-04-14,10.008297974426725
1015,2025-04-21,10.453034936369782
1016,2025-03-03,5.6873473828575944
1016,2025-03-10,5.855490418025829
1016,2025-03-17,6.132154361207466
1016,2025-03-24,6.407924282218892
1016,2025-03-31,7.231470030819808
1016,2025-04-07,7.916339407724669
1016,2025-04-14,8.59333849541522
1016,2025-04-21,8.873438537564313
1017,2025-03-03,0.8029484835947243
1017,2025-03-10,3.4978184992117343
1017,2025-03-17,6.0826984365855585
1017,2025-03-24,5.342298639444293
1017,2025-03-31,5.970341233793005
1017,2025-04-07,7.201952021121044
1017,2025-04-14,7.688077040494854
1017,2025-04-21,8.404301166113289
1018,2025-03-03,17.473327664345764
1018,2025-03-10,14.109328527118674
1018,2025-03-17,15.938876095088878
1018,2025-03-24,12.936241738577811
1018,2025-03-31,15.87703247080754
1018,2025-04-07,15.297139037490155
1018,2025-04-14,15.402103057084595
1018,2025-04-21,14.598914554285406
1019,2025-03-03,5.794133187699698
1019,2025-03-10,7.183626079402283
1019,2025-03-17,8.814252542321517
1019,2025-03-24,10.246926989249838
1019,2025-03-31,11.188315365596123
1019,2025-04-07,11.404021016594509
1019,2025-04-14,12.620574366707157
1019,2025-04-21,12.66079277468118
1020,2025-03-03,21.646634507054895
1020,2025-03-10,25.420765648873992
1020,2025-03-17,33.824988896325216
1020,2025-03-24,36.884652713204126
1020,2025-03-31,38.66249931114944
1020,2025-04-07,39.375461683184724
1020,2025-04-14,35.294060097374036
1020,2025-04-21,36.16276864417567
1021,2025-03-03,0.8340151234406772
1021,2025-03-10,3.5288851390576874
1021,2025-03-17,9.862381810506639
1021,2025-03-24,6.957748655438563
1021,2025-03-31,7.4732617539647554
1021,2025-04-07,8.74958861610171
1021,2025-04-14,9.718063734743646
1021,2025-04-21,9.975079863051175
1022,2025-03-03,7.709520471663798
1022,2025-03-10,9.511117912195429
1022,2025-03-17,9.638823219157159
1022,2025-03-24,9.927561671319047
1022,2025-03-31,11.553597650957233
1022,2025-04-07,11.83205843744091
1022,2025-04-14,14.18790634346299
1022,2025-04-21,14.752462556267535
1023,2025-03-03,11.193121531134667
1023,2025-03-10,11.47543234591931
1023,2025-03-17,13.222355818973012
1023,2025-03-24,12.55392348609052
1023,2025-03-31,16.66217129561215
1023,2025-04-07,16.518111032870618
1023,2025-04-14,17.39740866820401
1023,2025-04-21,18.04217650310377
1024,2025-03-03,4.973538025136851
1024,2025-03-10,7.197670891855367
1024,2025-03-17,8.644457237554095
1024,2025-03-24,9.671908918905697
1024,2025-03-31,11.851670219375443
1024,2025-04-07,12.745806497821183
1024,2025-04-14,14.900570315159076
1024,2025-04-21,16.458743788522316
1025,2025-03-03,9.18879486895138
1025,2025-03-10,10.851640699364564
1025,2025-03-17,11.384664784273308
1025,2025-03-24,11.33170405542061
1025,2025-03-31,12.92275586688397
